genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2229	b2147	VBIEscCol129921_2229	yeiA	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2229	b2147	VBIEscCol129921_2229	yeiA	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00410	beta-Alanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2229	b2147	VBIEscCol129921_2229	yeiA	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00770	Pantothenate and CoA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2237	b2153	VBIEscCol129921_2237	folE	GTP cyclohydrolase I (EC 3.5.4.16) type 1	3.5.4.16	GTP cyclohydrolase I	00790	Folate biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2238	b2154	VBIEscCol129921_2238	yeiG	S-formylglutathione hydrolase (EC 3.1.2.12)	3.1.2.12	S-formylglutathione hydrolase	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2247	b2162	VBIEscCol129921_2247	rihB	Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	3.2.2.8	Ribosylpyrimidine nucleosidase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2247	b2162	VBIEscCol129921_2247	rihB	Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	3.2.2.8	Ribosylpyrimidine nucleosidase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2250	b2165	VBIEscCol129921_2250	psuG	Pseudouridine 5'-phosphate glycosidase (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2251	b2166	VBIEscCol129921_2251	psuK	Pseudouridine kinase (EC 2.7.1.83)	2.7.1.83	Pseudouridine kinase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2253	b2168	VBIEscCol129921_2253	fruK	1-phosphofructokinase (EC 2.7.1.56)	2.7.1.56	1-phosphofructokinase	00051	Fructose and mannose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2295	b2206	VBIEscCol129921_2295	napA	Periplasmic nitrate reductase (EC 1.7.99.4)	1.7.99.4	Nitrate reductase	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2299	b2210	VBIEscCol129921_2299	mqo	Malate:quinone oxidoreductase (EC 1.1.5.4)	1.1.5.4	Malate dehydrogenase (quinone)	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2310	b2221	VBIEscCol129921_2310	atoD	Acyl-CoA:acetate CoA-transferase, alpha subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00627	1,4-Dichlorobenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2310	b2221	VBIEscCol129921_2310	atoD	Acyl-CoA:acetate CoA-transferase, alpha subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2310	b2221	VBIEscCol129921_2310	atoD	Acyl-CoA:acetate CoA-transferase, alpha subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00650	Butanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2311	b2222	VBIEscCol129921_2311	atoA	Acyl-CoA:acetate CoA-transferase, beta subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00627	1,4-Dichlorobenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2311	b2222	VBIEscCol129921_2311	atoA	Acyl-CoA:acetate CoA-transferase, beta subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2311	b2222	VBIEscCol129921_2311	atoA	Acyl-CoA:acetate CoA-transferase, beta subunit (EC 2.8.3.8)	2.8.3.8	Acetate CoA-transferase	00650	Butanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00071	Fatty acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00072	Synthesis and degradation of ketone bodies
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00280	Valine, leucine and isoleucine degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00310	Lysine degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00362	Benzoate degradation via hydroxylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00380	Tryptophan metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00630	Glyoxylate and dicarboxylate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00650	Butanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2313	b2224	VBIEscCol129921_2313	atoB	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00900	Terpenoid backbone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2321	b2232	VBIEscCol129921_2321	ubiG	3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2321	b2232	VBIEscCol129921_2321	ubiG	3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2323	b2234	VBIEscCol129921_2323	nrdA	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2323	b2234	VBIEscCol129921_2323	nrdA	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2323	b2234	VBIEscCol129921_2323	nrdA	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2324	b2235	VBIEscCol129921_2324	nrdB	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2324	b2235	VBIEscCol129921_2324	nrdB	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2324	b2235	VBIEscCol129921_2324	nrdB	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2328	b2239	VBIEscCol129921_2328	glpQ	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46) periplasmic (secreted in GramPositives)	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2330	b2241	VBIEscCol129921_2330	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2331	b2242	VBIEscCol129921_2331	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2332	b2243	VBIEscCol129921_2332	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2338	b2247	VBIEscCol129921_2338	yfaW	L-rhamnonate dehydratase (EC 4.2.1.90)	4.2.1.90	L-rhamnonate dehydratase	00051	Fructose and mannose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2340	b2249	VBIEscCol129921_2340	yfaY	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase paralog YfaY, no functional activity	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2345	b2253	VBIEscCol129921_2345	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)	2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2347	b2255	VBIEscCol129921_2347	arnA	UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	1.1.1.305	UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2347	b2255	VBIEscCol129921_2347	arnA	UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2353	b2260	VBIEscCol129921_2353	menE	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	6.2.1.26	o-succinylbenzoate--CoA ligase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2354	b2261	VBIEscCol129921_2354	menC	O-succinylbenzoate synthase (EC 4.2.1.113)	4.2.1.113	o-succinylbenzoate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2355	b2262	VBIEscCol129921_2355	menB	Naphthoate synthase (EC 4.1.3.36)	4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2356	b2263	VBIEscCol129921_2356	yfbB	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2357	b2264	VBIEscCol129921_2357	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acidsynthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2358	b2265	VBIEscCol129921_2358	menF	Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2358	b2265	VBIEscCol129921_2358	menF	Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	01053	Biosynthesis of siderophore group nonribosomal peptides
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2369	b2276	VBIEscCol129921_2369	nuoN	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2369	b2276	VBIEscCol129921_2369	nuoN	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2370	b2277	VBIEscCol129921_2370	nuoM	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2370	b2277	VBIEscCol129921_2370	nuoM	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2371	b2278	VBIEscCol129921_2371	nuoL	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2371	b2278	VBIEscCol129921_2371	nuoL	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2372	b2279	VBIEscCol129921_2372	nuoK	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2372	b2279	VBIEscCol129921_2372	nuoK	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2373	b2280	VBIEscCol129921_2373	nuoJ	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2373	b2280	VBIEscCol129921_2373	nuoJ	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2374	b2281	VBIEscCol129921_2374	nuoI	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2374	b2281	VBIEscCol129921_2374	nuoI	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2375	b2282	VBIEscCol129921_2375	nuoH	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2375	b2282	VBIEscCol129921_2375	nuoH	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2376	b2283	VBIEscCol129921_2376	nuoG	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2376	b2283	VBIEscCol129921_2376	nuoG	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2377	b2284	VBIEscCol129921_2377	nuoF	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2377	b2284	VBIEscCol129921_2377	nuoF	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2378	b2285	VBIEscCol129921_2378	nuoE	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2378	b2285	VBIEscCol129921_2378	nuoE	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2379	b2286	VBIEscCol129921_2379	nuoC	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2379	b2286	VBIEscCol129921_2379	nuoC	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2380	b2287	VBIEscCol129921_2380	nuoB	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2380	b2287	VBIEscCol129921_2380	nuoB	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2381	b2288	VBIEscCol129921_2381	nuoA	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2381	b2288	VBIEscCol129921_2381	nuoA	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2384	b2290	VBIEscCol129921_2384	yfbQ	Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00250	Alanine, aspartate and glutamate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2384	b2290	VBIEscCol129921_2384	yfbQ	Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00710	Carbon fixation in photosynthetic organisms
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2387	b2293	VBIEscCol129921_2387	yfbT	Hexitol phosphatase HxpA (EC 3.1.3.22) (EC 3.1.3.23) (EC 3.1.3.50)	3.1.3.22	Mannitol-1-phosphatase	00051	Fructose and mannose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2391	b2296	VBIEscCol129921_2391	ackA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00430	Taurine and hypotaurine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2391	b2296	VBIEscCol129921_2391	ackA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2391	b2296	VBIEscCol129921_2391	ackA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2391	b2296	VBIEscCol129921_2391	ackA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2391	b2296	VBIEscCol129921_2391	ackA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2392	b2297	VBIEscCol129921_2392	pta	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00430	Taurine and hypotaurine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2392	b2297	VBIEscCol129921_2392	pta	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2392	b2297	VBIEscCol129921_2392	pta	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2392	b2297	VBIEscCol129921_2392	pta	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2392	b2297	VBIEscCol129921_2392	pta	BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2396	b2301	VBIEscCol129921_2396	yfcF	Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2396	b2301	VBIEscCol129921_2396	yfcF	Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2396	b2301	VBIEscCol129921_2396	yfcF	Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2397	b2302	VBIEscCol129921_2397	yfcG	Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.2397	b2302	VBIEscCol129921_2397	yfcG	Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
